Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Profit Margin (%),Shipping Cost,Order Priority,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1798,2024-05-30,2024-06-03,CUST214,Deanna Harrington,Home Office,PROD4683,Sofa,Furniture,East,Georgia,Michaelshire,4,9764,20,31244.8,26039.55,5205.25,16.66,454,High,Credit Card,Delivered,"Frazier, Stephens and Mclean",jonesbrandon@caldwell.com,41,No,0
ORD1799,2024-08-15,2024-08-18,CUST783,Jeffrey Lozano,Home Office,PROD4741,Dining Table,Furniture,South,Delaware,Lesliefurt,1,14913,0,14913.0,13207.08,1705.92,11.44,309,High,Cash,Delivered,Bradshaw Inc,wbuckley@harmon.biz,17,No,0
ORD1800,2026-02-20,2026-02-27,CUST118,Jasmine Neal,Home Office,PROD5195,Notebook,Office Supplies,South,Oregon,West Matthew,4,403,15,1370.2,895.05,475.15,34.68,361,Medium,UPI,Delivered,Jones-Wright,qherring@herman.info,35,No,0
ORD1801,2025-09-09,2025-09-10,CUST950,Thomas Ortega,Consumer,PROD5960,Calculator,Office Supplies,North,North Dakota,Suzannefurt,4,156,20,499.2,371.0,128.2,25.68,100,Low,Cash,Delivered,"Meza, Schroeder and Taylor",lparrish@bartlett.com,50,No,0
ORD1802,2026-01-07,2026-01-10,CUST274,Donald Oliver,Consumer,PROD8240,Rice Bag,Grocery,North,West Virginia,West Lorishire,4,507,20,1622.4,1078.08,544.32,33.55,299,Medium,Cash,Delivered,"Lopez, Colon and Winters",hooverjaclyn@sanchez-cantu.com,36,No,0
ORD1803,2025-01-19,2025-01-24,CUST314,Mr. Raymond Owens,Home Office,PROD8475,Cooking Oil,Grocery,North,Massachusetts,Donaldhaven,10,277,5,2631.5,1838.34,793.16,30.14,297,Low,UPI,Delivered,Taylor-Bryant,susan54@castro-savage.info,18,No,0
ORD1804,2025-03-08,2025-03-11,CUST454,Tina Hughes,Corporate,PROD9242,Monitor,Electronics,East,Vermont,East Kevinmouth,9,43020,5,367821.0,274495.3,93325.7,25.37,213,Low,Net Banking,Cancelled,"Johnson, Wilcox and Romero",alexishansen@lozano.com,30,No,0
ORD1805,2024-05-08,2024-05-10,CUST124,Peter Boyd,Corporate,PROD8261,Laptop,Electronics,East,Colorado,Martinside,9,43804,5,374524.2,312217.43,62306.77,16.64,440,High,UPI,Returned,Mcpherson-Smith,danielian@flowers.net,13,No,0
ORD1806,2025-02-11,2025-02-16,CUST984,Tammy Hunter,Home Office,PROD5916,Rice Bag,Grocery,South,South Carolina,Lake Alyssa,6,604,5,3442.8,2857.25,585.55,17.01,452,High,Credit Card,Delivered,Kelly Inc,daniel53@moore-young.com,10,No,0
ORD1807,2025-10-09,2025-10-12,CUST685,Jenna Hunt MD,Home Office,PROD4747,Sugar,Grocery,East,New Jersey,Crawfordberg,9,503,10,4074.3,3332.83,741.47,18.2,474,Low,Net Banking,Delivered,Rogers-Scott,nboyle@larson-briggs.com,20,No,0
ORD1808,2024-10-08,2024-10-11,CUST602,Peter Fisher,Corporate,PROD1906,Bookshelf,Furniture,West,Arkansas,Port Steven,8,14587,0,116696.0,98673.46,18022.54,15.44,153,High,UPI,Delivered,Green-Clark,mstewart@briggs-wallace.org,42,No,0
ORD1809,2025-12-25,2025-12-28,CUST224,Cole Davis,Corporate,PROD6336,Snacks,Grocery,South,South Carolina,North Justinbury,12,836,0,10032.0,6243.2,3788.8,37.77,132,Medium,Net Banking,Returned,Wolf Group,shafferkatrina@may.com,46,No,0
ORD1810,2026-04-19,2026-04-25,CUST247,Ashley Horton,Home Office,PROD5093,Snacks,Grocery,East,Idaho,Shahmouth,12,641,0,7692.0,6091.21,1600.79,20.81,191,Low,Net Banking,Delivered,Sanders Group,craigsnyder@conway.com,23,No,0
ORD1811,2026-01-12,2026-01-15,CUST104,Carol Brown,Home Office,PROD7779,Sofa,Furniture,South,Iowa,South Jesseland,10,7928,5,75316.0,57884.18,17431.82,23.14,274,High,UPI,Delivered,"Gray, Gill and Crawford",qwalker@schwartz.biz,20,No,0
ORD1812,2024-05-09,2024-05-14,CUST498,Laura Anderson,Home Office,PROD2114,Study Table,Furniture,East,Massachusetts,Riverabury,8,14836,5,112753.6,73880.9,38872.7,34.48,289,High,UPI,Delivered,"Golden, Young and Fowler",swansonjesse@roy.com,29,No,0
ORD1813,2024-09-25,2024-09-28,CUST122,Douglas Blankenship,Corporate,PROD1379,Monitor,Electronics,South,Kentucky,North Amy,7,9811,15,58375.45,49002.05,9373.4,16.06,475,Low,UPI,Delivered,Nelson-Beck,lbailey@jones-ramsey.org,3,Yes,49
ORD1814,2025-08-15,2025-08-16,CUST232,Patricia Hale,Home Office,PROD9061,Monitor,Electronics,East,Tennessee,South Patrick,6,39671,0,238026.0,183182.92,54843.08,23.04,335,High,Credit Card,Delivered,Greene Group,smithtracy@miller-dean.com,34,No,0
ORD1815,2025-04-17,2025-04-24,CUST289,Tony Campbell,Home Office,PROD4127,Juice Pack,Grocery,North,Virginia,Welchville,7,805,15,4789.75,3522.32,1267.43,26.46,500,Low,UPI,Delivered,Waters-Johns,ijefferson@davis-lawrence.com,9,Yes,40
ORD1816,2025-12-25,2025-12-26,CUST118,Michael White DDS,Corporate,PROD8084,Juice Pack,Grocery,North,Arkansas,Lake Deniseville,14,431,15,5128.9,3106.38,2022.52,39.43,165,Medium,Credit Card,Delivered,Perkins-Mcguire,vmorris@brown-smith.com,27,No,0
ORD1817,2025-03-15,2025-03-18,CUST798,Patricia Burke,Home Office,PROD8499,Monitor,Electronics,South,Arkansas,South Josephton,9,39646,5,338973.3,222588.25,116385.05,34.33,125,High,Credit Card,Returned,Kennedy-Stanley,delgadoedward@aguilar-lopez.com,19,No,0
ORD1818,2025-03-11,2025-03-12,CUST119,Christine Smith,Consumer,PROD6710,Calculator,Office Supplies,North,South Dakota,Moralesshire,6,217,5,1236.9,816.99,419.91,33.95,133,Medium,Credit Card,Pending,Goodwin-Garcia,donnadean@little.org,17,No,0
ORD1819,2024-10-18,2024-10-20,CUST227,Beverly Riley DDS,Consumer,PROD7145,Rice Bag,Grocery,North,Missouri,North Kathryn,9,474,15,3626.1,2609.9,1016.2,28.02,155,Medium,Cash,Delivered,Carlson-Porter,rrobinson@mccoy-greer.biz,37,No,0
ORD1820,2025-12-11,2025-12-12,CUST718,Jessica Jones,Home Office,PROD4434,Study Table,Furniture,North,Vermont,South James,14,19027,10,239740.2,173700.97,66039.23,27.55,157,High,UPI,Delivered,Shaw PLC,paulabriggs@larson.com,32,No,0
ORD1821,2026-04-18,2026-04-22,CUST103,Crystal Mclaughlin,Corporate,PROD7226,Office Chair,Furniture,West,South Dakota,Lucasville,4,16117,10,58021.2,49373.74,8647.46,14.9,272,Low,Credit Card,Delivered,"Ramirez, Thompson and Macias",scottferguson@castillo.com,19,No,0
ORD1822,2025-10-20,2025-10-26,CUST120,Joshua Rodgers,Corporate,PROD5500,Rice Bag,Grocery,East,Florida,Hillberg,6,66,0,396.0,252.8,143.2,36.16,129,High,Net Banking,Delivered,Sutton LLC,ulamb@garcia.biz,44,No,0
ORD1823,2025-01-22,2025-01-29,CUST119,Jessica Cruz,Consumer,PROD7797,Mouse,Electronics,South,Kansas,Kennethmouth,3,29475,20,70740.0,62929.6,7810.4,11.04,429,Low,UPI,Delivered,"Jackson, Massey and Morris",brian45@nelson-lewis.com,11,No,0
ORD1824,2024-11-18,2024-11-19,CUST230,Ronald Flores,Corporate,PROD7613,Stapler,Office Supplies,East,Georgia,New Jeffreyport,9,480,0,4320.0,3021.73,1298.27,30.05,290,High,Credit Card,Delivered,Miller-Pope,jonathanmitchell@hernandez.com,47,No,0
ORD1825,2025-04-13,2025-04-17,CUST112,Jeffrey Romero,Home Office,PROD2640,Notebook,Office Supplies,North,Texas,Stevenland,5,228,0,1140.0,722.44,417.56,36.63,293,Medium,Net Banking,Delivered,Mills-Adams,vespinoza@ortiz-crawford.biz,26,No,0
ORD1826,2026-01-27,2026-01-29,CUST852,Alexis Sanchez,Consumer,PROD8692,Headphones,Electronics,East,Wisconsin,South Michael,6,10401,10,56165.4,49822.73,6342.67,11.29,392,Low,Net Banking,Delivered,Weber Ltd,peter94@maldonado.org,6,Yes,35
ORD1827,2024-11-18,2024-11-24,CUST784,Elizabeth Murphy,Consumer,PROD9433,Notebook,Office Supplies,South,Iowa,Rodriguezfurt,6,462,0,2772.0,2259.68,512.32,18.48,194,Low,Credit Card,Delivered,Simon and Sons,hkim@peterson-calhoun.org,6,Yes,27
ORD1828,2025-06-01,2025-06-04,CUST121,Tina Patterson,Corporate,PROD9518,Headphones,Electronics,East,Washington,Ayersfurt,8,10631,5,80795.6,62520.49,18275.11,22.62,485,High,Net Banking,Delivered,Walters Ltd,hollandlauren@doyle.com,47,No,0
ORD1829,2024-08-28,2024-09-03,CUST106,Carl Dalton,Consumer,PROD1558,Study Table,Furniture,South,North Dakota,Smithmouth,7,8304,20,46502.4,34608.62,11893.78,25.58,489,Medium,Net Banking,Delivered,Randall-Allen,farrellderrick@proctor.com,12,No,0
ORD1830,2024-07-11,2024-07-15,CUST664,Ricky Jones,Home Office,PROD8206,Monitor,Electronics,North,Wisconsin,Rodriguezville,11,20304,10,201009.6,180708.78,20300.82,10.1,145,Medium,Net Banking,Pending,"Woodward, Leach and Rich",rbush@taylor.org,21,No,0
ORD1831,2025-10-31,2025-11-07,CUST879,Michael Lawson,Consumer,PROD5306,Monitor,Electronics,North,Wyoming,Pereztown,11,25948,5,271156.6,170388.04,100768.56,37.16,284,High,UPI,Pending,"Brown, Alexander and Wilkerson",sherry31@rhodes-rich.com,7,Yes,37
ORD1832,2026-01-13,2026-01-15,CUST514,Kimberly Hicks,Corporate,PROD2359,Juice Pack,Grocery,South,Illinois,Lake Melissahaven,12,427,5,4867.8,4053.77,814.03,16.72,151,Low,UPI,Delivered,Curtis Inc,ldunlap@scott.net,47,No,0
ORD1833,2024-04-28,2024-05-03,CUST355,Linda Phillips,Home Office,PROD6941,Dining Table,Furniture,South,South Dakota,Feliciaport,7,8464,5,56285.6,44492.2,11793.4,20.95,489,Low,Credit Card,Delivered,Jones Group,george74@washington.com,14,No,0
ORD1834,2025-07-14,2025-07-19,CUST824,Michele Torres,Corporate,PROD1801,Stapler,Office Supplies,West,Oregon,North Gloria,7,201,15,1195.95,1038.23,157.72,13.19,289,Medium,UPI,Pending,Russo and Sons,ewilliams@parker-baxter.biz,8,Yes,43
ORD1835,2024-06-24,2024-06-25,CUST122,Darlene Fischer,Home Office,PROD2094,Keyboard,Electronics,North,Maine,Vargasport,5,28894,5,137246.5,113829.21,23417.29,17.06,463,High,Credit Card,Delivered,"Hammond, Davis and Allison",jacobedwards@wilson.com,25,No,0
ORD1836,2025-07-31,2025-08-06,CUST805,Tracy Brown,Consumer,PROD2155,Stapler,Office Supplies,South,New York,Port Vanessaton,3,191,0,573.0,468.6,104.4,18.22,349,Low,Net Banking,Returned,Nguyen-Morrison,hernandezsteven@petersen.com,9,Yes,26
ORD1837,2025-08-08,2025-08-10,CUST978,Ashley Ramirez,Corporate,PROD9529,Office Chair,Furniture,East,Utah,South Annchester,10,6362,15,54077.0,37294.02,16782.98,31.04,113,Low,Net Banking,Delivered,"Velez, Welch and Hendrix",charles14@torres.biz,47,No,0
ORD1838,2025-10-05,2025-10-07,CUST124,Joseph Black,Home Office,PROD1671,Mouse,Electronics,West,North Dakota,West Michaelfort,9,18741,15,143368.65,118642.99,24725.66,17.25,165,Low,UPI,Delivered,Blankenship Group,michael39@hall-hampton.net,6,Yes,22
ORD1839,2025-02-18,2025-02-20,CUST880,Robert Allen,Corporate,PROD1928,Snacks,Grocery,North,Georgia,Littleside,5,905,10,4072.5,3548.86,523.64,12.86,377,Low,Net Banking,Delivered,Beasley Group,torrescrystal@freeman.com,21,No,0
ORD1840,2024-09-06,2024-09-12,CUST565,Donna Caldwell,Consumer,PROD8955,Office Chair,Furniture,South,North Dakota,Sawyerhaven,4,19219,10,69188.4,43671.0,25517.4,36.88,449,Low,Net Banking,Delivered,Rodgers-Richards,seanluna@chapman.org,31,No,0
ORD1841,2024-05-07,2024-05-12,CUST883,Sabrina Reid,Corporate,PROD2766,Dining Table,Furniture,North,South Carolina,Murrayfort,2,6110,5,11609.0,8221.61,3387.39,29.18,394,Low,Net Banking,Pending,"Luna, Hart and Shepherd",williamsmary@jackson.com,38,No,0
ORD1842,2025-03-20,2025-03-27,CUST962,Jaime Rodriguez,Consumer,PROD8548,Headphones,Electronics,North,Maine,West Amanda,9,28128,0,253152.0,168298.45,84853.55,33.52,142,High,UPI,Delivered,Cline Inc,rmoore@greene.com,40,No,0
ORD1843,2025-12-16,2025-12-17,CUST113,Travis Nelson,Consumer,PROD6875,Sugar,Grocery,East,Arkansas,Williamstown,8,380,0,3040.0,2119.96,920.04,30.26,407,Low,Credit Card,Delivered,"Gibson, Krueger and Escobar",rshelton@henderson.info,16,No,0
ORD1844,2025-06-28,2025-06-30,CUST760,Cody Hale,Home Office,PROD6710,Headphones,Electronics,South,Nebraska,Kellymouth,4,34757,20,111222.4,91420.12,19802.28,17.8,478,High,UPI,Delivered,Nelson-Myers,amanda61@wang.com,20,No,0
ORD1845,2024-12-02,2024-12-03,CUST292,Matthew Carson,Home Office,PROD9146,Sugar,Grocery,South,Mississippi,Bowentown,13,794,15,8773.7,6187.02,2586.68,29.48,462,Medium,Credit Card,Delivered,Lynn PLC,ycraig@miller.net,23,No,0
ORD1846,2025-01-17,2025-01-19,CUST314,Kelly Morales,Consumer,PROD5853,Monitor,Electronics,South,New Mexico,Jamestown,10,28081,5,266769.5,167533.67,99235.83,37.2,414,Low,Net Banking,Delivered,Sims PLC,uallen@weiss-jordan.biz,42,No,0
ORD1847,2025-02-01,2025-02-08,CUST122,Justin Kaiser,Corporate,PROD3179,Headphones,Electronics,West,Maine,Brownberg,8,8791,0,70328.0,49029.23,21298.77,30.28,165,Medium,Credit Card,Delivered,"Marshall, Padilla and Black",carloschapman@carlson.com,2,Yes,27
ORD1848,2026-03-20,2026-03-26,CUST226,Joshua Miles,Corporate,PROD5019,Notebook,Office Supplies,South,Wyoming,Phillipberg,4,275,10,990.0,666.37,323.63,32.69,60,Low,Net Banking,Delivered,Harris Inc,lstrickland@johnson.com,30,No,0
ORD1849,2026-01-10,2026-01-14,CUST781,Rebecca Ortiz,Consumer,PROD9496,Cooking Oil,Grocery,West,Michigan,North Johnathanchester,12,662,10,7149.6,6013.01,1136.59,15.9,184,Medium,UPI,Delivered,Byrd LLC,nblack@burch.biz,23,No,0
ORD1850,2024-06-30,2024-07-02,CUST565,Corey Cochran,Consumer,PROD5045,Stapler,Office Supplies,South,Minnesota,Pruitthaven,12,99,10,1069.2,675.14,394.06,36.86,473,Low,UPI,Delivered,"Wiggins, Lewis and Garcia",robertsamanda@green.org,14,No,0
ORD1851,2025-08-18,2025-08-24,CUST767,Shawn Smith,Consumer,PROD1871,Sugar,Grocery,West,Virginia,West Patriciabury,8,653,15,4440.4,2750.37,1690.03,38.06,137,High,Net Banking,Delivered,"Arroyo, Ellis and Parks",colin36@washington.org,35,No,0
ORD1852,2025-02-11,2025-02-16,CUST555,Hunter Webb,Corporate,PROD6806,Pen,Office Supplies,North,North Carolina,Port Dennischester,5,418,0,2090.0,1701.43,388.57,18.59,301,Medium,Credit Card,Delivered,Castro-Luna,ystone@alexander-rowe.com,45,No,0
ORD1853,2025-06-13,2025-06-17,CUST114,Cindy Turner,Corporate,PROD4810,Mouse,Electronics,West,Kentucky,West Danielmouth,9,11452,20,82454.4,57251.19,25203.21,30.57,53,Low,UPI,Cancelled,Owen-Jackson,emurray@kane-payne.org,3,Yes,42
ORD1854,2025-07-28,2025-08-02,CUST102,Karen Morales,Home Office,PROD7778,Dining Table,Furniture,South,Utah,Padillaville,4,9377,5,35632.6,30313.43,5319.17,14.93,65,Low,Cash,Cancelled,Willis-Lopez,ijenkins@kaufman.biz,31,No,0
ORD1855,2024-12-23,2024-12-26,CUST130,Juan Hall,Corporate,PROD7247,Snacks,Grocery,West,California,East William,9,161,10,1304.1,851.87,452.23,34.68,270,Medium,Cash,Delivered,Guzman Group,dale89@morris.info,31,No,0
ORD1856,2025-08-14,2025-08-16,CUST106,Valerie Lara,Consumer,PROD6565,Laptop,Electronics,West,New Mexico,Jeremiahfort,9,8162,20,58766.4,36333.52,22432.88,38.17,335,High,UPI,Delivered,"Mercado, Johnson and Gomez",jacksonking@arnold.org,43,No,0
ORD1857,2025-08-22,2025-08-23,CUST130,Brandi Downs,Home Office,PROD6355,Office Chair,Furniture,West,Tennessee,North Kelly,1,13035,20,10428.0,8019.23,2408.77,23.1,489,High,Credit Card,Delivered,Day LLC,lauracarrillo@burton.com,11,No,0
ORD1858,2025-11-09,2025-11-15,CUST386,Gregory Stewart,Home Office,PROD2588,Stapler,Office Supplies,South,Hawaii,South Tamifurt,11,357,5,3730.65,2806.19,924.46,24.78,466,Medium,Cash,Delivered,Harrison and Sons,thomaswelch@henderson.com,1,Yes,39
ORD1859,2025-04-11,2025-04-16,CUST323,Andrew Becker,Corporate,PROD6718,Laptop,Electronics,South,California,West Andrewton,9,40673,0,366057.0,274284.8,91772.2,25.07,358,High,UPI,Delivered,Morgan Group,richard50@price.info,39,No,0
ORD1860,2026-04-02,2026-04-06,CUST761,Rachel Wood,Corporate,PROD2072,Rice Bag,Grocery,East,New Jersey,North Jenniferton,6,272,15,1387.2,910.7,476.5,34.35,256,High,Cash,Delivered,Miller-Gomez,mfields@bennett-gutierrez.org,22,No,0
ORD1861,2024-09-03,2024-09-07,CUST875,Nicole Ortiz,Home Office,PROD2490,Dining Table,Furniture,East,Illinois,North Frank,9,15916,10,128919.6,89740.28,39179.32,30.39,279,High,Net Banking,Delivered,"Fisher, Wilson and Lopez",walkerantonio@zhang-higgins.com,18,No,0
ORD1862,2024-11-12,2024-11-16,CUST284,Michael Phillips,Corporate,PROD2709,Bookshelf,Furniture,East,Idaho,Lake Anna,15,18863,10,254650.5,211678.95,42971.55,16.87,407,High,Cash,Delivered,Melton-Martinez,donaldsonbrian@gates.com,33,No,0
ORD1863,2025-08-30,2025-09-01,CUST514,Nicholas Wall,Home Office,PROD1785,Stapler,Office Supplies,North,Tennessee,New Angelicatown,7,74,20,414.4,255.16,159.24,38.43,472,Low,Credit Card,Delivered,"Massey, Zimmerman and Snyder",matthewhobbs@hoffman.org,27,No,0
ORD1864,2025-04-28,2025-05-03,CUST915,Michelle Pierce,Consumer,PROD8491,Pen,Office Supplies,South,Tennessee,Kingview,6,163,5,929.1,695.51,233.59,25.14,342,Low,Cash,Delivered,"Martinez, Gutierrez and Rodriguez",alex67@simon.com,39,No,0
ORD1865,2025-06-23,2025-06-24,CUST410,Christopher Brown,Home Office,PROD1077,Sofa,Furniture,South,California,East Elizabethview,3,13838,5,39438.3,28061.74,11376.56,28.85,478,Medium,Credit Card,Cancelled,"Logan, Collins and Liu",fbrooks@black-lucas.com,2,Yes,24
ORD1866,2024-06-07,2024-06-12,CUST121,Paul Alvarado,Corporate,PROD6074,Juice Pack,Grocery,South,Michigan,Johnsonmouth,8,982,0,7856.0,5693.76,2162.24,27.52,261,Medium,Credit Card,Delivered,Rivera-Thompson,yboyle@rodriguez.com,17,No,0
ORD1867,2025-03-13,2025-03-20,CUST459,Deborah Price,Home Office,PROD1684,Bookshelf,Furniture,West,Maryland,Thomashaven,4,7223,0,28892.0,18334.39,10557.61,36.54,455,Medium,UPI,Delivered,"Smith, Meyer and West",flewis@mack.org,4,Yes,25
ORD1868,2024-05-30,2024-06-01,CUST462,Christopher Wilcox,Home Office,PROD9786,Sugar,Grocery,East,Missouri,New Aprilburgh,10,311,0,3110.0,2234.45,875.55,28.15,153,High,Net Banking,Delivered,Clayton Ltd,fieldsgregory@mitchell-madden.info,35,No,0
ORD1869,2025-05-18,2025-05-20,CUST101,Kimberly Diaz,Corporate,PROD2825,Rice Bag,Grocery,South,North Dakota,Jeffersonport,11,58,0,638.0,429.07,208.93,32.75,365,Medium,Credit Card,Delivered,Stephens Ltd,jortiz@fox-herrera.biz,28,No,0
ORD1870,2025-07-17,2025-07-21,CUST242,Amy Gonzales,Home Office,PROD6208,Notebook,Office Supplies,North,New Jersey,Bakerton,1,341,10,306.9,263.27,43.63,14.22,178,High,Net Banking,Pending,Yoder-Morales,qespinoza@cline.biz,22,No,0
ORD1871,2025-12-17,2025-12-19,CUST257,Gabriel Schmidt,Corporate,PROD5780,Cooking Oil,Grocery,North,Louisiana,Richardfort,6,250,15,1275.0,774.68,500.32,39.24,275,High,UPI,Delivered,"Pacheco, Walker and Baker",gregory91@anderson.com,15,No,0
ORD1872,2024-05-14,2024-05-19,CUST117,Kristin Hill,Corporate,PROD2067,Office Chair,Furniture,West,Alabama,West Kaylaside,9,19975,5,170786.25,139570.59,31215.66,18.28,214,Medium,Cash,Delivered,Reed Group,renee75@allen-daniels.com,2,Yes,24
ORD1873,2025-02-04,2025-02-10,CUST112,Taylor Harrington,Consumer,PROD2960,Bookshelf,Furniture,South,Nevada,Deannastad,10,4153,0,41530.0,33002.18,8527.82,20.53,293,Low,Net Banking,Delivered,"Smith, Williams and Fisher",richardsmith@clark-hayes.com,41,No,0
ORD1874,2025-09-25,2025-09-28,CUST596,Erica Hernandez,Corporate,PROD5096,File Folder,Office Supplies,East,New Jersey,Garnerview,8,375,5,2850.0,2098.36,751.64,26.37,500,Medium,Credit Card,Delivered,"Cook, Garcia and Washington",dustin75@sanchez.com,14,No,0
ORD1875,2025-10-20,2025-10-23,CUST378,Erika Cook,Corporate,PROD7030,Keyboard,Electronics,North,Oregon,Macdonaldport,10,30294,15,257499.0,209399.67,48099.33,18.68,327,High,Credit Card,Delivered,"Perez, Davis and Sellers",zjackson@leach.com,25,No,0
ORD1876,2024-07-27,2024-08-03,CUST413,Matthew Hooper,Corporate,PROD8546,Snacks,Grocery,West,Washington,East Wesley,9,474,10,3839.4,3070.03,769.37,20.04,118,Low,Credit Card,Delivered,Hawkins-Pruitt,scott09@craig-holmes.com,33,No,0
ORD1877,2026-04-02,2026-04-04,CUST106,Kathy Mills,Home Office,PROD6954,Calculator,Office Supplies,West,Oregon,East Brianside,7,330,10,2079.0,1380.57,698.43,33.59,122,Medium,Net Banking,Delivered,"Smith, Lowery and Cole",ghines@morris.com,6,Yes,37
ORD1878,2024-10-01,2024-10-04,CUST993,Roger Taylor,Home Office,PROD4267,Rice Bag,Grocery,South,Virginia,Freyside,15,365,20,4380.0,3195.36,1184.64,27.05,276,High,Credit Card,Delivered,"Brown, Barber and Gardner",darrellwarner@myers-warren.info,44,No,0
ORD1879,2026-03-20,2026-03-24,CUST376,Robert Freeman,Corporate,PROD4240,File Folder,Office Supplies,South,South Carolina,Lake Jeremyview,6,260,5,1482.0,1228.26,253.74,17.12,299,Medium,Cash,Delivered,Jarvis-Gomez,rreyes@mcknight.com,39,No,0
ORD1880,2026-03-16,2026-03-22,CUST102,Debra Morgan,Consumer,PROD1864,Office Chair,Furniture,East,Maryland,Kathyfurt,6,5947,10,32113.8,21224.08,10889.72,33.91,127,High,Cash,Pending,"Lopez, Howe and Berg",riveramegan@smith-franklin.org,19,No,0
ORD1881,2025-08-23,2025-08-26,CUST523,Alejandra Schmidt,Home Office,PROD6547,Snacks,Grocery,South,Georgia,Valenzuelaside,9,316,5,2701.8,2351.23,350.57,12.98,127,High,Cash,Delivered,Underwood Group,oliviaharding@mathews.info,26,No,0
ORD1882,2026-04-03,2026-04-08,CUST619,William Sanders,Consumer,PROD5086,Sugar,Grocery,North,South Dakota,South Kimberly,3,699,0,2097.0,1733.59,363.41,17.33,119,Medium,Net Banking,Pending,Cole Inc,zkerr@ayers.com,30,No,0
ORD1883,2025-11-03,2025-11-07,CUST100,Larry Lucero,Home Office,PROD3979,Headphones,Electronics,West,Missouri,North Charles,12,3301,0,39612.0,34301.9,5310.1,13.41,85,High,UPI,Returned,"Walls, Castillo and Miller",hwilliams@sharp.com,8,Yes,39
ORD1884,2024-12-27,2025-01-02,CUST353,Meredith Simmons,Consumer,PROD5789,Stapler,Office Supplies,North,Indiana,Shannonton,15,231,20,2772.0,2010.59,761.41,27.47,136,Medium,Credit Card,Delivered,"Jenkins, Chapman and Vasquez",floresdeborah@jones-baker.net,16,No,0
ORD1885,2024-10-21,2024-10-26,CUST116,Rebecca Davis,Consumer,PROD3734,Sugar,Grocery,North,Minnesota,Lake Jason,8,684,15,4651.2,3261.68,1389.52,29.87,189,Low,Net Banking,Delivered,"Soto, Morris and Adams",qbrown@cline.com,48,No,0
ORD1886,2025-01-04,2025-01-10,CUST117,Victor Bond,Consumer,PROD1174,Calculator,Office Supplies,North,North Dakota,Jenniferfurt,8,204,15,1387.2,993.96,393.24,28.35,405,Low,Net Banking,Pending,"Carey, Petty and Williams",cclark@phillips.com,17,No,0
ORD1887,2025-01-16,2025-01-19,CUST724,James Vazquez,Corporate,PROD3168,Sugar,Grocery,East,Virginia,New Roy,5,756,15,3213.0,2199.27,1013.73,31.55,92,Medium,Cash,Delivered,"Brown, Young and Turner",collinslisa@carey.org,42,No,0
ORD1888,2024-09-17,2024-09-24,CUST526,Gregory Thomas,Home Office,PROD3105,Office Chair,Furniture,North,Missouri,Frankborough,2,10961,0,21922.0,14166.04,7755.96,35.38,460,High,Cash,Delivered,"Wu, Armstrong and Vaughan",hancockrachel@cox-hoffman.org,49,No,0
ORD1889,2026-03-08,2026-03-15,CUST123,Adrian Wilson,Consumer,PROD2153,Monitor,Electronics,South,California,Khanberg,11,40191,0,442101.0,346505.3,95595.7,21.62,78,Low,Cash,Returned,"Morgan, Cunningham and Oconnor",qhill@smith.org,8,Yes,26
ORD1890,2024-09-03,2024-09-05,CUST130,Robert Jones,Consumer,PROD4818,Bookshelf,Furniture,South,Georgia,Murphyborough,2,4638,20,7420.8,4881.34,2539.46,34.22,468,High,Net Banking,Delivered,"Roberts, Wright and Harris",lynchbecky@snyder.com,45,No,0
ORD1891,2025-05-30,2025-06-04,CUST680,Jesse Lopez,Corporate,PROD4029,Bookshelf,Furniture,North,Mississippi,West Amanda,3,5606,10,15136.2,9735.12,5401.08,35.68,327,Low,Cash,Cancelled,Anderson-Myers,thomas70@thompson.com,12,No,0
ORD1892,2024-08-13,2024-08-19,CUST392,Jacqueline Mills,Consumer,PROD3661,Keyboard,Electronics,West,Mississippi,Morgantown,10,43634,15,370889.0,278907.17,91981.83,24.8,196,High,UPI,Delivered,Kennedy-Reeves,mark52@williams.com,27,No,0
ORD1893,2024-10-22,2024-10-29,CUST446,Cameron Anderson,Home Office,PROD5611,Sofa,Furniture,South,Kentucky,West Nicoleside,3,5118,0,15354.0,12067.53,3286.47,21.4,468,Medium,Net Banking,Delivered,Gomez-Lopez,mclark@hart-mccarthy.org,5,Yes,41
ORD1894,2024-10-13,2024-10-14,CUST890,Marissa Stokes,Consumer,PROD6922,Monitor,Electronics,North,Rhode Island,Barryton,13,39303,15,434298.15,308843.75,125454.4,28.89,203,Medium,Credit Card,Delivered,Reilly-Ryan,chad85@smith.org,20,No,0
ORD1895,2025-11-04,2025-11-06,CUST243,Suzanne Lopez,Home Office,PROD8617,Headphones,Electronics,West,Ohio,West Miguelside,12,23257,15,237221.4,174512.62,62708.78,26.43,122,Low,Net Banking,Returned,"Summers, Mccall and Garza",maria69@parker.com,48,No,0
ORD1896,2025-09-03,2025-09-07,CUST342,Andre Livingston,Corporate,PROD7544,Cooking Oil,Grocery,East,California,Bakerhaven,7,34,5,226.1,145.9,80.2,35.47,144,High,Net Banking,Delivered,Hicks Inc,timothylong@delacruz-foster.com,6,Yes,20
